station_id,station_name,year,month,month_total
41380,Bryn Mawr,2024,11,43809
40340,Berwyn,2024,11,0
41200,Argyle,2024,11,77865
40770,Lawrence,2024,11,0
40540,Wilson,2024,11,147064
40080,Sheridan,2024,11,67576
41420,Addison-North Main,2024,11,120728
41320,Belmont-North Main,2024,11,182647
41220,Fullerton,2024,11,195224
40650,North/Clybourn,2024,11,86589
40630,Clark/Division,2024,11,131395
41450,Chicago/State,2024,11,209091
40330,Grand/State,2024,11,173185
41660,Lake/State,2024,11,279794
41090,Monroe/State,2024,11,98313
40560,Jackson/State,2024,11,91786
41490,Harrison,2024,11,63193
41400,Roosevelt,2024,11,194065
41000,Cermak-Chinatown,2024,11,88620
40190,Sox-35th-Dan Ryan,2024,11,49313
41230,47th-Dan Ryan,2024,11,36275
41170,Garfield-Dan Ryan,2024,11,45178
40910,63rd-Dan Ryan,2024,11,35435
40990,69th,2024,11,56930
40240,79th,2024,11,81658
41430,87th,2024,11,46389
40450,95th/Dan Ryan,2024,11,117652
41050,Linden,2024,11,11504
41250,Central-Evanston,2024,11,10549
40400,Noyes,2024,11,14460
40520,Foster,2024,11,11540
40050,Davis,2024,11,46323
40690,Dempster,2024,11,11698
40270,Main,2024,11,16756
40840,South Boulevard,2024,11,9492
40140,Dempster-Skokie,2024,11,19290
41680,Oakton-Skokie,2024,11,11683
40890,O'Hare Airport,2024,11,258081
40820,Rosemont,2024,11,101223
40230,Cumberland,2024,11,53085
40750,Harlem-O'Hare,2024,11,38394
41280,Jefferson Park,2024,11,116917
41330,Montrose-O'Hare,2024,11,42343
40550,Irving Park-O'Hare,2024,11,67955
41240,Addison-O'Hare,2024,11,45173
40060,Belmont-O'Hare,2024,11,88473
41020,Logan Square,2024,11,108459
40570,California/Milwaukee,2024,11,83915
40670,Western/Milwaukee,2024,11,83471
40590,Damen/Milwaukee,2024,11,105938
40320,Division/Milwaukee,2024,11,98805
41410,Chicago/Milwaukee,2024,11,66401
40490,Grand/Milwaukee,2024,11,56231
40370,Washington/Dearborn,2024,11,198866
40790,Monroe/Dearborn,2024,11,87727
40070,Jackson/Dearborn,2024,11,90432
41340,LaSalle,2024,11,44456
40430,Clinton-Forest Park,2024,11,48483
40350,UIC-Halsted,2024,11,107554
40470,Racine,2024,11,17700
40810,Medical Center,2024,11,35254
40220,Western-Forest Park,2024,11,15740
40250,Kedzie-Homan-Forest Park,2024,11,23381
40920,Pulaski-Forest Park,2024,11,18060
40970,Cicero-Forest Park,2024,11,14806
40010,Austin-Forest Park,2024,11,16124
40180,Oak Park-Forest Park,2024,11,13857
40980,Harlem-Forest Park,2024,11,9907
40390,Forest Park,2024,11,30198
41030,Polk,2024,11,53692
40830,18th,2024,11,35942
40210,Damen-Cermak,2024,11,30048
40740,Western-Cermak,2024,11,21620
40440,California-Cermak,2024,11,26457
41040,Kedzie-Cermak,2024,11,21301
40780,Central Park,2024,11,20246
40150,Pulaski-Cermak,2024,11,19391
40600,Kostner,2024,11,8067
40420,Cicero-Cermak,2024,11,24918
40580,54th/Cermak,2024,11,38100
40020,Harlem-Lake,2024,11,54358
41350,Oak Park-Lake,2024,11,19395
40610,Ridgeland,2024,11,16433
41260,Austin-Lake,2024,11,23955
40280,Central-Lake,2024,11,32271
40700,Laramie,2024,11,16932
40480,Cicero-Lake,2024,11,18811
40030,Pulaski-Lake,2024,11,23916
41670,Conservatory,2024,11,14139
41070,Kedzie-Lake,2024,11,18549
41360,California-Lake,2024,11,18019
41710,Damen-Lake,2024,11,24005
40170,Ashland-Lake,2024,11,43915
41510,Morgan-Lake,2024,11,93156
41160,Clinton-Lake,2024,11,62121
41690,Cermak-McCormick Place,2024,11,38725
41120,35-Bronzeville-IIT,2024,11,27925
40300,Indiana,2024,11,10641
41270,43rd,2024,11,14113
41080,47th-South Elevated,2024,11,15002
40130,51st,2024,11,14126
40510,Garfield-South Elevated,2024,11,18310
41140,King Drive,2024,11,7327
40720,East 63rd-Cottage Grove,2024,11,16201
40940,Halsted/63rd,2024,11,8864
40290,Ashland/63rd,2024,11,16163
41290,Kimball,2024,11,71763
41180,Kedzie-Brown,2024,11,34708
40870,Francisco,2024,11,23443
41010,Rockwell,2024,11,27514
41480,Western-Brown,2024,11,42792
40090,Damen-Brown,2024,11,42819
41500,Montrose-Brown,2024,11,35598
41460,Irving Park-Brown,2024,11,40795
41440,Addison-Brown,2024,11,30728
41310,Paulina,2024,11,42272
40360,Southport,2024,11,54372
41210,Wellington,2024,11,45490
40530,Diversey,2024,11,78159
40660,Armitage,2024,11,67131
40800,Sedgwick,2024,11,63700
40710,Chicago/Franklin,2024,11,98874
40460,Merchandise Mart,2024,11,89845
40930,Midway Airport,2024,11,129806
40960,Pulaski-Orange,2024,11,78197
41150,Kedzie-Midway,2024,11,57022
40310,Western-Orange,2024,11,62316
40120,35th/Archer,2024,11,44886
41060,Ashland-Orange,2024,11,28498
41130,Halsted-Orange,2024,11,43937
40730,Washington/Wells,2024,11,99124
40040,Quincy/Wells,2024,11,104714
40160,LaSalle/Van Buren,2024,11,38357
40850,Library,2024,11,56347
40680,Adams/Wabash,2024,11,107310
41700,Washington/Wabash,2024,11,162656
40260,State/Lake,2024,11,210740
40380,Clark/Lake,2024,11,247242
40900,Howard,2024,12,79461
41190,Jarvis,2024,12,24048
40100,Morse,2024,12,61985
41300,Loyola,2024,12,70276
40760,Granville,2024,12,52165
40880,Thorndale,2024,12,44444
41380,Bryn Mawr,2024,12,39447
40340,Berwyn,2024,12,0
41200,Argyle,2024,12,68323
40770,Lawrence,2024,12,0
40540,Wilson,2024,12,128055
40080,Sheridan,2024,12,58806
41420,Addison-North Main,2024,12,106049
41320,Belmont-North Main,2024,12,160988
41220,Fullerton,2024,12,127479
40650,North/Clybourn,2024,12,78442
40630,Clark/Division,2024,12,120493
41450,Chicago/State,2024,12,184230
40330,Grand/State,2024,12,158344
41660,Lake/State,2024,12,264667
41090,Monroe/State,2024,12,90300
40560,Jackson/State,2024,12,67842
41490,Harrison,2024,12,52308
41400,Roosevelt,2024,12,168887
41000,Cermak-Chinatown,2024,12,76013
40190,Sox-35th-Dan Ryan,2024,12,40864
41230,47th-Dan Ryan,2024,12,34192
41170,Garfield-Dan Ryan,2024,12,39712
40910,63rd-Dan Ryan,2024,12,32977
40990,69th,2024,12,50126
40240,79th,2024,12,78107
41430,87th,2024,12,42839
40450,95th/Dan Ryan,2024,12,107504
41050,Linden,2024,12,12031
41250,Central-Evanston,2024,12,9807
40400,Noyes,2024,12,9828
40520,Foster,2024,12,7704
40050,Davis,2024,12,40056
40690,Dempster,2024,12,10808
40270,Main,2024,12,15583
40840,South Boulevard,2024,12,9264
40140,Dempster-Skokie,2024,12,18222
41680,Oakton-Skokie,2024,12,10287
40890,O'Hare Airport,2024,12,245898
40820,Rosemont,2024,12,91260
40230,Cumberland,2024,12,48724
40750,Harlem-O'Hare,2024,12,35122
41280,Jefferson Park,2024,12,109267
41330,Montrose-O'Hare,2024,12,38318
40550,Irving Park-O'Hare,2024,12,63078
41240,Addison-O'Hare,2024,12,40789
40060,Belmont-O'Hare,2024,12,81264
41020,Logan Square,2024,12,99859
40570,California/Milwaukee,2024,12,75712
40670,Western/Milwaukee,2024,12,76099
40590,Damen/Milwaukee,2024,12,95974
40320,Division/Milwaukee,2024,12,88802
41410,Chicago/Milwaukee,2024,12,61204
40490,Grand/Milwaukee,2024,12,50445
40370,Washington/Dearborn,2024,12,192141
40790,Monroe/Dearborn,2024,12,76514
40070,Jackson/Dearborn,2024,12,71156
41340,LaSalle,2024,12,35453
40430,Clinton-Forest Park,2024,12,44926
40350,UIC-Halsted,2024,12,62233
40470,Racine,2024,12,16139
40810,Medical Center,2024,12,29234
40220,Western-Forest Park,2024,12,13765
40250,Kedzie-Homan-Forest Park,2024,12,21432
40920,Pulaski-Forest Park,2024,12,16721
40970,Cicero-Forest Park,2024,12,14262
40010,Austin-Forest Park,2024,12,13951
40180,Oak Park-Forest Park,2024,12,11749
40980,Harlem-Forest Park,2024,12,8881
40390,Forest Park,2024,12,27090
41030,Polk,2024,12,44600
40830,18th,2024,12,30794
40210,Damen-Cermak,2024,12,26105
40740,Western-Cermak,2024,12,19163
40440,California-Cermak,2024,12,23977
41040,Kedzie-Cermak,2024,12,18999
40780,Central Park,2024,12,17920
40150,Pulaski-Cermak,2024,12,18278
40600,Kostner,2024,12,7323
40420,Cicero-Cermak,2024,12,20903
40580,54th/Cermak,2024,12,35439
40020,Harlem-Lake,2024,12,49145
41350,Oak Park-Lake,2024,12,17312
40610,Ridgeland,2024,12,15128
41260,Austin-Lake,2024,12,22557
40280,Central-Lake,2024,12,29545
40700,Laramie,2024,12,15233
40480,Cicero-Lake,2024,12,17502
40030,Pulaski-Lake,2024,12,21788
41670,Conservatory,2024,12,12908
41070,Kedzie-Lake,2024,12,16884
41360,California-Lake,2024,12,17059
41710,Damen-Lake,2024,12,19942
40170,Ashland-Lake,2024,12,36184
41510,Morgan-Lake,2024,12,82358
41160,Clinton-Lake,2024,12,54521
41690,Cermak-McCormick Place,2024,12,30645
41120,35-Bronzeville-IIT,2024,12,19694
40300,Indiana,2024,12,9536
41270,43rd,2024,12,12322
41080,47th-South Elevated,2024,12,14046
40130,51st,2024,12,13061
40510,Garfield-South Elevated,2024,12,16433
41140,King Drive,2024,12,6911
40720,East 63rd-Cottage Grove,2024,12,14581
40940,Halsted/63rd,2024,12,7747
40290,Ashland/63rd,2024,12,15793
41290,Kimball,2024,12,68147
41180,Kedzie-Brown,2024,12,32411
40870,Francisco,2024,12,21768
41010,Rockwell,2024,12,23339
41480,Western-Brown,2024,12,50615
40090,Damen-Brown,2024,12,36968
41500,Montrose-Brown,2024,12,32581
41460,Irving Park-Brown,2024,12,37565
41440,Addison-Brown,2024,12,28425
41310,Paulina,2024,12,37471
40360,Southport,2024,12,49862
41210,Wellington,2024,12,40043
40530,Diversey,2024,12,67849
40660,Armitage,2024,12,60307
40800,Sedgwick,2024,12,57152
40710,Chicago/Franklin,2024,12,88425
40460,Merchandise Mart,2024,12,84215
40930,Midway Airport,2024,12,115736
40960,Pulaski-Orange,2024,12,67652
41150,Kedzie-Midway,2024,12,50077
40310,Western-Orange,2024,12,54805
40120,35th/Archer,2024,12,38576
41060,Ashland-Orange,2024,12,25980
41130,Halsted-Orange,2024,12,34641
40730,Washington/Wells,2024,12,90506
40040,Quincy/Wells,2024,12,92492
40160,LaSalle/Van Buren,2024,12,34222
40850,Library,2024,12,42589
40680,Adams/Wabash,2024,12,81147
41700,Washington/Wabash,2024,12,151932
40260,State/Lake,2024,12,180109
40380,Clark/Lake,2024,12,221294
