year,GEOID,NAME,state,county,tract,pop_total,median_hh_income,hh_total,hh_no_vehicle,disability_total,disability_with,age_65_plus,pct_65_plus,pct_no_vehicle_hh,pct_disabled
2024,17031803612,Census Tract 8036.12; Cook County; Illinois,17,031,803612,3379,72603.0,1356,152,3379,879,207,0.06126072802604321,0.11209439528023599,0.260136134951169
2024,17031803613,Census Tract 8036.13; Cook County; Illinois,17,031,803613,3167,64055.0,1093,113,3167,1053,240,0.07578149668455952,0.10338517840805124,0.3324913167035049
2024,17031803614,Census Tract 8036.14; Cook County; Illinois,17,031,803614,3965,63448.0,1579,54,3965,954,349,0.08802017654476671,0.034198860037998734,0.24060529634300126
2024,17031803615,Census Tract 8036.15; Cook County; Illinois,17,031,803615,2460,107941.0,1138,30,2460,333,248,0.1008130081300813,0.026362038664323375,0.1353658536585366
2024,17031803616,Census Tract 8036.16; Cook County; Illinois,17,031,803616,4842,90347.0,2197,89,4842,756,742,0.15324246179264767,0.04050978607191625,0.15613382899628253
2024,17031803701,Census Tract 8037.01; Cook County; Illinois,17,031,803701,2795,85433.0,1409,33,2795,364,594,0.21252236135957067,0.0234208658623137,0.13023255813953488
2024,17031803702,Census Tract 8037.02; Cook County; Illinois,17,031,803702,6098,116569.0,2527,67,6038,1426,1234,0.20236142997704165,0.026513652552433715,0.2361709175223584
2024,17031803800,Census Tract 8038; Cook County; Illinois,17,031,803800,4145,133380.0,1735,51,4145,734,793,0.1913148371531966,0.029394812680115272,0.17708082026537997
2024,17031803901,Census Tract 8039.01; Cook County; Illinois,17,031,803901,3626,66466.0,1984,228,3626,536,984,0.2713734142305571,0.11491935483870967,0.14782129067843353
2024,17031803902,Census Tract 8039.02; Cook County; Illinois,17,031,803902,3409,113023.0,1206,11,3318,669,546,0.1601642710472279,0.00912106135986733,0.20162748643761302
2024,17031804000,Census Tract 8040; Cook County; Illinois,17,031,804000,4705,87196.0,1933,60,4697,882,1004,0.21339001062699256,0.031039834454216243,0.18777943368107303
2024,17031804102,Census Tract 8041.02; Cook County; Illinois,17,031,804102,7027,165680.0,2443,0,6900,1722,1639,0.23324320478155686,0.0,0.24956521739130436
2024,17031804104,Census Tract 8041.04; Cook County; Illinois,17,031,804104,4940,152013.0,1815,39,4940,1086,1119,0.2265182186234818,0.021487603305785124,0.21983805668016193
2024,17031804105,Census Tract 8041.05; Cook County; Illinois,17,031,804105,4570,153981.0,1699,19,4562,1028,911,0.19934354485776806,0.011183048852266038,0.2253397632617273
2024,17031804106,Census Tract 8041.06; Cook County; Illinois,17,031,804106,7231,150132.0,2624,16,7231,1761,1071,0.14811229428848016,0.006097560975609756,0.24353478080486793
2024,17031804108,Census Tract 8041.08; Cook County; Illinois,17,031,804108,4270,88773.0,2175,195,4270,935,338,0.07915690866510539,0.0896551724137931,0.2189695550351288
2024,17031804109,Census Tract 8041.09; Cook County; Illinois,17,031,804109,3203,146382.0,1145,68,3076,798,790,0.24664377146425226,0.059388646288209605,0.25942782834850453
2024,17031804202,Census Tract 8042.02; Cook County; Illinois,17,031,804202,7444,183859.0,2774,154,7444,1798,1830,0.2458355722729715,0.0555155010814708,0.2415368081676518
2024,17031804203,Census Tract 8042.03; Cook County; Illinois,17,031,804203,3598,246477.0,1111,0,3598,979,811,0.2254030016675931,0.0,0.27209560867148413
2024,17031804204,Census Tract 8042.04; Cook County; Illinois,17,031,804204,5191,157750.0,1857,30,5044,1588,1063,0.20477749951839722,0.01615508885298869,0.3148295003965107
2024,17031804305,Census Tract 8043.05; Cook County; Illinois,17,031,804305,8126,79464.0,2707,393,8126,1828,911,0.11210927885798672,0.14517916512744736,0.2249569283780458
2024,17031804306,Census Tract 8043.06; Cook County; Illinois,17,031,804306,5889,105236.0,1832,2,5889,1576,896,0.152148072677874,0.001091703056768559,0.26761759212090336
2024,17031804308,Census Tract 8043.08; Cook County; Illinois,17,031,804308,4918,84244.0,1906,101,4902,1358,726,0.14762098413989427,0.05299055613850997,0.27702978376172993
2024,17031804309,Census Tract 8043.09; Cook County; Illinois,17,031,804309,2978,91595.0,967,51,2970,705,407,0.1366689053055742,0.052740434332988625,0.23737373737373738
2024,17031804312,Census Tract 8043.12; Cook County; Illinois,17,031,804312,1661,183000.0,552,9,1661,334,273,0.16435881998795907,0.016304347826086956,0.20108368452739314
2024,17031804313,Census Tract 8043.13; Cook County; Illinois,17,031,804313,6563,130869.0,2129,20,6552,1693,786,0.11976230382447052,0.009394081728511038,0.2583943833943834
2024,17031804314,Census Tract 8043.14; Cook County; Illinois,17,031,804314,1322,101635.0,611,36,1322,198,293,0.2216338880484115,0.058919803600654665,0.14977307110438728
2024,17031804315,Census Tract 8043.15; Cook County; Illinois,17,031,804315,2683,101806.0,891,33,2683,570,411,0.15318673127096533,0.037037037037037035,0.21244875139768915
2024,17031804316,Census Tract 8043.16; Cook County; Illinois,17,031,804316,4486,116835.0,1561,29,4486,821,808,0.18011591618368256,0.018577834721332478,0.18301382077574677
2024,17031804403,Census Tract 8044.03; Cook County; Illinois,17,031,804403,7194,87445.0,2792,100,7194,1652,1202,0.16708368084514874,0.03581661891117478,0.229635807617459
2024,17031804404,Census Tract 8044.04; Cook County; Illinois,17,031,804404,5399,86546.0,1684,43,5334,1527,698,0.12928320059270235,0.02553444180522565,0.2862767154105737
2024,17031804405,Census Tract 8044.05; Cook County; Illinois,17,031,804405,3643,76906.0,1078,101,3589,886,373,0.10238814164150425,0.09369202226345083,0.24686542212315407
2024,17031804406,Census Tract 8044.06; Cook County; Illinois,17,031,804406,5465,75305.0,1857,54,5424,1275,637,0.11655992680695335,0.029079159935379646,0.23506637168141592
2024,17031804505,Census Tract 8045.05; Cook County; Illinois,17,031,804505,3677,94669.0,1471,54,3677,739,364,0.09899374490073429,0.036709721278042146,0.20097905901550175
2024,17031804506,Census Tract 8045.06; Cook County; Illinois,17,031,804506,5352,128170.0,1949,89,5216,931,1193,0.22290732436472346,0.045664443304258596,0.178489263803681
2024,17031804508,Census Tract 8045.08; Cook County; Illinois,17,031,804508,2285,53929.0,876,81,2285,612,253,0.11072210065645514,0.09246575342465753,0.26783369803063456
2024,17031804509,Census Tract 8045.09; Cook County; Illinois,17,031,804509,6609,86881.0,1597,181,6446,2201,505,0.07641095475866243,0.11333750782717596,0.3414520632950667
2024,17031804510,Census Tract 8045.10; Cook County; Illinois,17,031,804510,4587,75515.0,1311,189,4587,1111,658,0.1434488772618269,0.14416475972540047,0.2422062350119904
2024,17031804511,Census Tract 8045.11; Cook County; Illinois,17,031,804511,2189,86964.0,670,32,2189,537,183,0.08359981726815897,0.04776119402985075,0.245317496573778
2024,17031804512,Census Tract 8045.12; Cook County; Illinois,17,031,804512,3739,156106.0,1359,37,3739,693,547,0.14629580101631454,0.027225901398086828,0.18534367477935276
2024,17031804513,Census Tract 8045.13; Cook County; Illinois,17,031,804513,3747,123385.0,1448,22,3747,756,532,0.14198025086736055,0.015193370165745856,0.20176140912730184
2024,17031804514,Census Tract 8045.14; Cook County; Illinois,17,031,804514,5353,115995.0,1683,155,5353,1565,1116,0.20848122548103867,0.09209744503862151,0.29235942462170744
2024,17031804603,Census Tract 8046.03; Cook County; Illinois,17,031,804603,6258,102414.0,2836,103,6154,1317,766,0.12240332374560563,0.03631875881523272,0.21400714982125446
2024,17031804606,Census Tract 8046.06; Cook County; Illinois,17,031,804606,7047,128958.0,2443,208,6862,1719,1523,0.21612033489428126,0.08514121981170691,0.250510055377441
2024,17031804607,Census Tract 8046.07; Cook County; Illinois,17,031,804607,6774,118025.0,2444,284,6774,1618,1548,0.22852081488042517,0.11620294599018004,0.23885444346028933
2024,17031804608,Census Tract 8046.08; Cook County; Illinois,17,031,804608,3756,118281.0,1561,30,3756,899,541,0.14403620873269435,0.019218449711723255,0.2393503727369542
2024,17031804609,Census Tract 8046.09; Cook County; Illinois,17,031,804609,5697,110392.0,2465,27,5697,1314,995,0.1746533263120941,0.010953346855983773,0.23064770932069512
2024,17031804610,Census Tract 8046.10; Cook County; Illinois,17,031,804610,2771,71750.0,1274,46,2771,502,593,0.21400216528329122,0.03610675039246468,0.18116203536629374
2024,17031804611,Census Tract 8046.11; Cook County; Illinois,17,031,804611,4201,79202.0,1871,45,4201,739,994,0.23661033087360153,0.024051309460181722,0.1759104975005951
2024,17031804701,Census Tract 8047.01; Cook County; Illinois,17,031,804701,6360,72232.0,2395,307,6163,1515,880,0.13836477987421383,0.12818371607515658,0.24582184001298069
2024,17031804705,Census Tract 8047.05; Cook County; Illinois,17,031,804705,4316,80702.0,1718,13,4316,1080,661,0.1531510658016682,0.007566938300349243,0.25023169601482853
2024,17031804706,Census Tract 8047.06; Cook County; Illinois,17,031,804706,2206,125956.0,713,38,2206,556,408,0.18495013599274707,0.05329593267882188,0.25203989120580234
2024,17031804709,Census Tract 8047.09; Cook County; Illinois,17,031,804709,7952,100710.0,3066,546,7782,1702,1423,0.1789486921529175,0.1780821917808219,0.21870984322796197
2024,17031804710,Census Tract 8047.10; Cook County; Illinois,17,031,804710,3742,109375.0,1430,93,3742,875,720,0.19241047568145378,0.06503496503496503,0.23383217530732228
2024,17031804711,Census Tract 8047.11; Cook County; Illinois,17,031,804711,7595,85376.0,2605,78,7595,2377,816,0.10743910467412772,0.029942418426103647,0.3129690585911784
2024,17031804712,Census Tract 8047.12; Cook County; Illinois,17,031,804712,5441,103750.0,1877,29,5441,1708,871,0.1600808674875942,0.015450186467767715,0.3139128836610917
2024,17031804713,Census Tract 8047.13; Cook County; Illinois,17,031,804713,4508,75625.0,2151,36,4508,722,358,0.07941437444543034,0.016736401673640166,0.1601597160603372
2024,17031804714,Census Tract 8047.14; Cook County; Illinois,17,031,804714,3427,102210.0,1361,99,3427,736,704,0.20542748759848264,0.07274063188831742,0.21476510067114093
2024,17031804715,Census Tract 8047.15; Cook County; Illinois,17,031,804715,4027,73864.0,1196,114,4027,1103,441,0.10951080208592004,0.09531772575250837,0.27390116712192697
2024,17031804716,Census Tract 8047.16; Cook County; Illinois,17,031,804716,4511,106713.0,1541,92,4511,1042,752,0.16670361338949236,0.05970149253731343,0.2309909111061849
2024,17031804803,Census Tract 8048.03; Cook County; Illinois,17,031,804803,5142,104844.0,1846,100,5142,1315,590,0.11474134577985219,0.05417118093174431,0.2557370672889926
2024,17031804804,Census Tract 8048.04; Cook County; Illinois,17,031,804804,6099,83083.0,2575,218,6099,1294,1249,0.20478767010985408,0.08466019417475729,0.21216592884079358
2024,17031804805,Census Tract 8048.05; Cook County; Illinois,17,031,804805,7198,112460.0,2526,53,7198,1615,1468,0.20394554042789664,0.02098178939034046,0.2243678799666574
2024,17031804806,Census Tract 8048.06; Cook County; Illinois,17,031,804806,3284,93533.0,1061,47,3284,973,426,0.12971985383678442,0.04429783223374175,0.29628501827040193
2024,17031804807,Census Tract 8048.07; Cook County; Illinois,17,031,804807,5470,107517.0,1889,97,5470,1437,911,0.16654478976234002,0.0513499205929063,0.2627056672760512
2024,17031804808,Census Tract 8048.08; Cook County; Illinois,17,031,804808,2669,147500.0,912,0,2669,602,597,0.22367928062944922,0.0,0.2255526414387411
2024,17031804809,Census Tract 8048.09; Cook County; Illinois,17,031,804809,4629,118194.0,1611,0,4629,1252,862,0.18621732555627565,0.0,0.2704687837545906
2024,17031804810,Census Tract 8048.10; Cook County; Illinois,17,031,804810,6681,97788.0,2784,128,6514,1294,1377,0.20610687022900764,0.04597701149425287,0.1986490635554191
2024,17031804901,Census Tract 8049.01; Cook County; Illinois,17,031,804901,6314,115909.0,2664,205,6314,1653,1153,0.1826100728539753,0.07695195195195195,0.2617991764333228
2024,17031804902,Census Tract 8049.02; Cook County; Illinois,17,031,804902,5949,131714.0,2129,53,5949,1407,1392,0.23398890569843672,0.02489431658055425,0.23651033787191125
2024,17031805001,Census Tract 8050.01; Cook County; Illinois,17,031,805001,4807,142609.0,1838,36,4807,1122,1086,0.22592053255668818,0.01958650707290533,0.2334096109839817
2024,17031805002,Census Tract 8050.02; Cook County; Illinois,17,031,805002,7452,75246.0,2931,323,7452,1519,1103,0.14801395598497047,0.11020129648584101,0.20383789586688136
2024,17031805105,Census Tract 8051.05; Cook County; Illinois,17,031,805105,7216,84474.0,3088,251,7216,1483,976,0.1352549889135255,0.08128238341968912,0.20551552106430154
2024,17031805106,Census Tract 8051.06; Cook County; Illinois,17,031,805106,3047,89009.0,1307,81,2981,553,801,0.26288152280932064,0.06197398622800306,0.18550821871855083
2024,17031805107,Census Tract 8051.07; Cook County; Illinois,17,031,805107,6006,76313.0,3047,193,6006,806,449,0.07475857475857475,0.06334099113882508,0.1341991341991342
2024,17031805108,Census Tract 8051.08; Cook County; Illinois,17,031,805108,6270,79481.0,2496,91,6270,1301,572,0.0912280701754386,0.036458333333333336,0.20749601275917065
2024,17031805109,Census Tract 8051.09; Cook County; Illinois,17,031,805109,4588,101585.0,1738,112,4563,1305,939,0.20466434176111595,0.06444188722669736,0.2859960552268245
2024,17031805110,Census Tract 8051.10; Cook County; Illinois,17,031,805110,4280,107253.0,1969,84,4193,693,1164,0.2719626168224299,0.04266124936515998,0.1652754590984975
2024,17031805111,Census Tract 8051.11; Cook County; Illinois,17,031,805111,7966,55449.0,3092,386,7947,1954,869,0.1090886266633191,0.12483829236739974,0.2458789480307034
2024,17031805112,Census Tract 8051.12; Cook County; Illinois,17,031,805112,3223,104188.0,1109,106,3223,619,815,0.25286999689730066,0.09558160504959423,0.19205708966801116
2024,17031805201,Census Tract 8052.01; Cook County; Illinois,17,031,805201,3980,125321.0,1273,31,3661,719,1105,0.2776381909547739,0.024351924587588374,0.19639442775198032
2024,17031805202,Census Tract 8052.02; Cook County; Illinois,17,031,805202,3884,101953.0,1583,19,3790,805,810,0.20854788877445932,0.012002526847757423,0.21240105540897097
2024,17031805301,Census Tract 8053.01; Cook County; Illinois,17,031,805301,3135,137614.0,1081,80,3135,676,785,0.2503987240829346,0.07400555041628122,0.21562998405103667
2024,17031805302,Census Tract 8053.02; Cook County; Illinois,17,031,805302,3844,112352.0,1365,0,3844,834,820,0.2133194588969823,0.0,0.2169614984391259
2024,17031805401,Census Tract 8054.01; Cook County; Illinois,17,031,805401,4330,133616.0,1615,96,4330,800,916,0.2115473441108545,0.05944272445820433,0.18475750577367206
2024,17031805402,Census Tract 8054.02; Cook County; Illinois,17,031,805402,4906,99184.0,1722,188,4906,1062,1219,0.24847125968202202,0.1091753774680604,0.21646962902568284
2024,17031805501,Census Tract 8055.01; Cook County; Illinois,17,031,805501,3661,115733.0,1561,107,3495,708,1000,0.27314941272876264,0.06854580397181294,0.20257510729613734
2024,17031805502,Census Tract 8055.02; Cook County; Illinois,17,031,805502,4242,162358.0,1703,98,4236,1114,877,0.20674210278170674,0.057545507927187316,0.26298394711992445
2024,17031805600,Census Tract 8056; Cook County; Illinois,17,031,805600,4655,190714.0,1618,44,4655,1416,700,0.15037593984962405,0.027194066749072928,0.3041890440386681
2024,17031805701,Census Tract 8057.01; Cook County; Illinois,17,031,805701,5291,215891.0,2012,42,5291,1694,876,0.16556416556416556,0.020874751491053677,0.3201663201663202
2024,17031805702,Census Tract 8057.02; Cook County; Illinois,17,031,805702,2049,135417.0,760,10,2049,503,319,0.15568570034163007,0.013157894736842105,0.24548560273304051
2024,17031805801,Census Tract 8058.01; Cook County; Illinois,17,031,805801,2301,115341.0,1015,59,2301,451,712,0.30943068231203824,0.05812807881773399,0.19600173837461973
2024,17031805802,Census Tract 8058.02; Cook County; Illinois,17,031,805802,5093,119592.0,1875,51,5088,1449,827,0.16237973689377577,0.0272,0.2847877358490566
2024,17031805901,Census Tract 8059.01; Cook County; Illinois,17,031,805901,4205,93167.0,1995,328,4090,640,1288,0.30630202140309154,0.1644110275689223,0.15647921760391198
2024,17031805902,Census Tract 8059.02; Cook County; Illinois,17,031,805902,6616,139531.0,2134,53,6283,1176,1396,0.21100362756952842,0.02483598875351453,0.18717173324844819
2024,17031806001,Census Tract 8060.01; Cook County; Illinois,17,031,806001,5616,66165.0,2520,315,5616,1009,1001,0.17824074074074073,0.125,0.17966524216524216
2024,17031806002,Census Tract 8060.02; Cook County; Illinois,17,031,806002,7800,64450.0,2633,218,7489,2249,1265,0.1621794871794872,0.08279529054310672,0.30030711710508745
2024,17031806004,Census Tract 8060.04; Cook County; Illinois,17,031,806004,8508,64681.0,3211,588,8297,1318,1545,0.1815937940761636,0.18312052320149486,0.1588525973243341
2024,17031806005,Census Tract 8060.05; Cook County; Illinois,17,031,806005,2436,,981,43,2436,452,470,0.19293924466338258,0.04383282364933741,0.18555008210180624
2024,17031806006,Census Tract 8060.06; Cook County; Illinois,17,031,806006,4211,61658.0,1675,251,4211,639,1420,0.3372120636428402,0.14985074626865671,0.1517454286392781
2024,17031806102,Census Tract 8061.02; Cook County; Illinois,17,031,806102,4183,103212.0,1675,72,4074,877,827,0.1977049964140569,0.04298507462686567,0.21526755031909672
2024,17031806103,Census Tract 8061.03; Cook County; Illinois,17,031,806103,5313,111450.0,1941,28,5313,941,1288,0.24242424242424243,0.014425553838227717,0.17711274233013363
2024,17031806104,Census Tract 8061.04; Cook County; Illinois,17,031,806104,5085,49435.0,1911,222,4875,1468,708,0.1392330383480826,0.11616954474097331,0.30112820512820515
2024,17031806201,Census Tract 8062.01; Cook County; Illinois,17,031,806201,4425,70343.0,2265,199,4425,683,748,0.16903954802259888,0.08785871964679912,0.1543502824858757
2024,17031806202,Census Tract 8062.02; Cook County; Illinois,17,031,806202,5251,77544.0,2547,205,5251,1110,1208,0.23005141877737573,0.08048684727129957,0.21138830698914493
2024,17031806300,Census Tract 8063; Cook County; Illinois,17,031,806300,4120,96415.0,1644,56,4120,856,766,0.1859223300970874,0.0340632603406326,0.20776699029126214
2024,17031806400,Census Tract 8064; Cook County; Illinois,17,031,806400,2408,126250.0,784,27,2408,706,413,0.17151162790697674,0.03443877551020408,0.2931893687707641
2024,17031806501,Census Tract 8065.01; Cook County; Illinois,17,031,806501,2581,89881.0,744,23,2581,791,244,0.09453700116234018,0.030913978494623656,0.30647036032545527
2024,17031806502,Census Tract 8065.02; Cook County; Illinois,17,031,806502,3855,87449.0,1405,16,3855,741,644,0.16705577172503241,0.011387900355871887,0.19221789883268484
2024,17031806600,Census Tract 8066; Cook County; Illinois,17,031,806600,3089,122801.0,1157,67,3089,521,558,0.18064098413726126,0.05790838375108038,0.16866299773389445
2024,17031806700,Census Tract 8067; Cook County; Illinois,17,031,806700,4362,124803.0,1625,22,4362,1165,1025,0.23498395231545163,0.01353846153846154,0.26707932141219626
2024,17031806801,Census Tract 8068.01; Cook County; Illinois,17,031,806801,4163,78280.0,1652,101,3784,807,1095,0.2630314676915686,0.061138014527845036,0.21326638477801269
2024,17031806802,Census Tract 8068.02; Cook County; Illinois,17,031,806802,3387,121202.0,1145,77,3387,902,764,0.22556834957189253,0.06724890829694323,0.26631237082964276
2024,17031806900,Census Tract 8069; Cook County; Illinois,17,031,806900,5269,79674.0,2350,139,5269,811,1302,0.24710571265894857,0.05914893617021277,0.1539191497437844
2024,17031807000,Census Tract 8070; Cook County; Illinois,17,031,807000,5029,49007.0,2101,189,4854,773,1035,0.20580632332471666,0.08995716325559258,0.1592501030078286
2024,17031807100,Census Tract 8071; Cook County; Illinois,17,031,807100,3865,166853.0,1263,50,3865,1238,798,0.20646830530401034,0.0395882818685669,0.3203104786545925
2024,17031807200,Census Tract 8072; Cook County; Illinois,17,031,807200,5697,130783.0,1887,106,5697,1417,1198,0.21028611549938564,0.05617382087970323,0.24872740038616817
2024,17031807300,Census Tract 8073; Cook County; Illinois,17,031,807300,8388,85777.0,3166,437,8388,1873,1520,0.18121125417262757,0.13802905874921037,0.2232951835956128
2024,17031807400,Census Tract 8074; Cook County; Illinois,17,031,807400,6582,88558.0,2313,221,6582,1864,1265,0.19219082345791552,0.09554690877648075,0.2831965967790945
2024,17031807500,Census Tract 8075; Cook County; Illinois,17,031,807500,3280,151490.0,1082,50,3280,543,751,0.22896341463414635,0.04621072088724584,0.1655487804878049
2024,17031807600,Census Tract 8076; Cook County; Illinois,17,031,807600,6531,116004.0,2202,66,6515,1113,1510,0.23120502220180678,0.02997275204359673,0.1708365310821182
2024,17031807700,Census Tract 8077; Cook County; Illinois,17,031,807700,6320,60671.0,2337,194,6316,1572,884,0.13987341772151898,0.08301240907145914,0.24889170360987967
2024,17031807800,Census Tract 8078; Cook County; Illinois,17,031,807800,2729,147679.0,871,25,2704,616,539,0.19750824477830708,0.02870264064293915,0.22781065088757396
2024,17031807900,Census Tract 8079; Cook County; Illinois,17,031,807900,3997,109866.0,1326,43,3986,985,991,0.24793595196397297,0.032428355957767725,0.24711490215755144
2024,17031808001,Census Tract 8080.01; Cook County; Illinois,17,031,808001,3671,109250.0,1408,19,3671,664,928,0.2527921547262326,0.013494318181818182,0.18087714519204576
2024,17031808002,Census Tract 8080.02; Cook County; Illinois,17,031,808002,5444,109519.0,1887,272,5279,1422,1739,0.3194342395297575,0.14414414414414414,0.26936919871187726
2024,17031808100,Census Tract 8081; Cook County; Illinois,17,031,808100,3786,48253.0,1851,208,3160,334,2028,0.5356576862123613,0.11237169097784981,0.10569620253164556
2024,17031808200,Census Tract 8082; Cook County; Illinois,17,031,808200,5582,83885.0,1841,152,5582,1465,1008,0.18058043711931207,0.08256382400869093,0.2624507345037621
2024,17031808301,Census Tract 8083.01; Cook County; Illinois,17,031,808301,6255,85556.0,2722,267,6104,1191,1838,0.2938449240607514,0.09808963997060985,0.19511795543905636
2024,17031808302,Census Tract 8083.02; Cook County; Illinois,17,031,808302,4196,78502.0,1715,104,4168,846,1201,0.2862249761677788,0.060641399416909623,0.2029750479846449
2024,17031808400,Census Tract 8084; Cook County; Illinois,17,031,808400,4335,120761.0,1604,84,4335,936,960,0.22145328719723184,0.05236907730673317,0.21591695501730104
2024,17031808500,Census Tract 8085; Cook County; Illinois,17,031,808500,4326,150406.0,1453,88,4326,1110,763,0.17637540453074432,0.060564349621472814,0.2565880721220527
2024,17031808600,Census Tract 8086; Cook County; Illinois,17,031,808600,2453,164063.0,942,26,2453,572,513,0.2091316754993885,0.027600849256900213,0.23318385650224216
2024,17031808702,Census Tract 8087.02; Cook County; Illinois,17,031,808702,5671,62355.0,455,122,5671,106,155,0.027332040204549463,0.2681318681318681,0.018691588785046728
2024,17031808800,Census Tract 8088; Cook County; Illinois,17,031,808800,3990,169625.0,1627,150,3974,730,802,0.20100250626566415,0.09219422249539029,0.18369401107196778
2024,17031808900,Census Tract 8089; Cook County; Illinois,17,031,808900,4215,193864.0,1794,113,4194,1028,1173,0.2782918149466192,0.06298773690078038,0.2451120648545541
2024,17031809000,Census Tract 8090; Cook County; Illinois,17,031,809000,4057,194375.0,1643,202,3704,891,1459,0.3596253389203845,0.12294583079732198,0.24055075593952485
2024,17031809100,Census Tract 8091; Cook County; Illinois,17,031,809100,3589,114211.0,1580,162,3518,780,852,0.23739203120646418,0.10253164556962026,0.22171688459351904
2024,17031809200,Census Tract 8092; Cook County; Illinois,17,031,809200,4579,53579.0,1675,308,4575,1503,482,0.10526315789473684,0.18388059701492537,0.3285245901639344
2024,17031809300,Census Tract 8093; Cook County; Illinois,17,031,809300,4523,46458.0,2063,874,4396,480,710,0.15697545876630556,0.42365487154629183,0.1091901728844404
2024,17031809401,Census Tract 8094.01; Cook County; Illinois,17,031,809401,3285,97838.0,1686,550,3097,399,1149,0.3497716894977169,0.3262158956109134,0.12883435582822086
2024,17031809402,Census Tract 8094.02; Cook County; Illinois,17,031,809402,2915,45208.0,1536,538,2915,84,579,0.1986277873070326,0.3502604166666667,0.02881646655231561
2024,17031809500,Census Tract 8095; Cook County; Illinois,17,031,809500,4238,70074.0,2280,492,4154,498,921,0.2173194903256253,0.21578947368421053,0.11988444872412132
2024,17031809600,Census Tract 8096; Cook County; Illinois,17,031,809600,2937,80461.0,1339,50,2937,565,667,0.2271024855294518,0.037341299477221805,0.1923731699012598
2024,17031809700,Census Tract 8097; Cook County; Illinois,17,031,809700,3519,140714.0,1262,84,3519,845,544,0.15458937198067632,0.06656101426307448,0.24012503552145495
2024,17031809800,Census Tract 8098; Cook County; Illinois,17,031,809800,2622,80995.0,1045,328,2338,549,360,0.13729977116704806,0.3138755980861244,0.23481608212147134
2024,17031809900,Census Tract 8099; Cook County; Illinois,17,031,809900,2757,115151.0,1321,256,2754,499,517,0.1875226695683714,0.19379258137774413,0.1811909949164851
2024,17031810000,Census Tract 8100; Cook County; Illinois,17,031,810000,5104,111237.0,2820,419,5094,762,822,0.1610501567398119,0.14858156028368794,0.14958775029446408
2024,17031810100,Census Tract 8101; Cook County; Illinois,17,031,810100,4381,94337.0,2036,214,4354,835,447,0.10203149965761242,0.10510805500982318,0.19177767570050527
2024,17031810200,Census Tract 8102; Cook County; Illinois,17,031,810200,6470,78897.0,2793,398,6470,1356,1093,0.1689335394126739,0.14249910490511994,0.20958268933539412
2024,17031810301,Census Tract 8103.01; Cook County; Illinois,17,031,810301,4087,96960.0,1455,138,3991,770,705,0.1724981649131392,0.09484536082474226,0.19293410172889
2024,17031810302,Census Tract 8103.02; Cook County; Illinois,17,031,810302,3401,133906.0,1295,73,3288,930,716,0.21052631578947367,0.05637065637065637,0.28284671532846717
2024,17031810400,Census Tract 8104; Cook County; Illinois,17,031,810400,5496,160500.0,2032,10,5496,1070,1041,0.189410480349345,0.004921259842519685,0.19468704512372634
2024,17031810501,Census Tract 8105.01; Cook County; Illinois,17,031,810501,5110,90903.0,1927,173,4901,916,1551,0.30352250489236793,0.08977685521536066,0.1869006325239747
2024,17031810502,Census Tract 8105.02; Cook County; Illinois,17,031,810502,5740,78750.0,2104,327,5453,1128,937,0.1632404181184669,0.15541825095057035,0.20685860993948285
2024,17031810600,Census Tract 8106; Cook County; Illinois,17,031,810600,4731,83798.0,1843,193,4731,1154,771,0.16296766011414077,0.10472056429734129,0.24392306066370747
2024,17031810701,Census Tract 8107.01; Cook County; Illinois,17,031,810701,4627,64410.0,1845,236,4627,708,599,0.12945753187810677,0.12791327913279132,0.15301491247028312
2024,17031810702,Census Tract 8107.02; Cook County; Illinois,17,031,810702,4301,93789.0,1502,92,4111,729,730,0.1697279702394792,0.06125166444740346,0.17732911700316226
2024,17031810800,Census Tract 8108; Cook County; Illinois,17,031,810800,5154,98000.0,1722,102,5154,1302,810,0.15715948777648428,0.059233449477351915,0.25261932479627475
2024,17031810900,Census Tract 8109; Cook County; Illinois,17,031,810900,5688,59719.0,2499,439,5688,1324,941,0.16543600562587904,0.1756702681072429,0.23277074542897327
2024,17031811000,Census Tract 8110; Cook County; Illinois,17,031,811000,4098,109844.0,1717,34,4098,786,986,0.24060517325524647,0.019801980198019802,0.191800878477306
2024,17031811100,Census Tract 8111; Cook County; Illinois,17,031,811100,7184,67254.0,2834,508,7184,1753,1143,0.15910356347438753,0.17925194071983064,0.24401447661469933
2024,17031811200,Census Tract 8112; Cook County; Illinois,17,031,811200,5146,73503.0,1993,129,5146,1122,646,0.12553439564710456,0.06472654290015052,0.21803342401865528
2024,17031811301,Census Tract 8113.01; Cook County; Illinois,17,031,811301,4012,70866.0,1457,113,4012,902,809,0.20164506480558325,0.07755662319835278,0.22482552342971088
2024,17031811302,Census Tract 8113.02; Cook County; Illinois,17,031,811302,3610,62753.0,1361,175,3598,624,544,0.15069252077562326,0.12858192505510654,0.1734296831573096
2024,17031811401,Census Tract 8114.01; Cook County; Illinois,17,031,811401,4746,84261.0,1529,79,4746,973,536,0.11293721028234302,0.051667756703727925,0.20501474926253688
2024,17031811402,Census Tract 8114.02; Cook County; Illinois,17,031,811402,4189,87250.0,1347,167,4189,1113,546,0.13034137025543088,0.12397921306607275,0.26569587013607066
