year,GEOID,NAME,state,county,tract,pop_total,median_hh_income,hh_total,hh_no_vehicle,disability_total,disability_with,age_65_plus,pct_65_plus,pct_no_vehicle_hh,pct_disabled,transportation_need_index_0_100,need_quintile
2024,17031804509,Census Tract 8045.09; Cook County; Illinois,17,31,804509,6609,86881,1597,181,6446,2201,505,0.0764109547586624,0.1133375078271759,0.3414520632950667,51.71,Moderate
2024,17031804510,Census Tract 8045.10; Cook County; Illinois,17,31,804510,4587,75515,1311,189,4587,1111,658,0.1434488772618269,0.1441647597254004,0.2422062350119904,57.3,High
2024,17031804511,Census Tract 8045.11; Cook County; Illinois,17,31,804511,2189,86964,670,32,2189,537,183,0.0835998172681589,0.0477611940298507,0.245317496573778,39.0,Low
2024,17031804512,Census Tract 8045.12; Cook County; Illinois,17,31,804512,3739,156106,1359,37,3739,693,547,0.1462958010163145,0.0272259013980868,0.1853436747793527,24.59,Very Low
2024,17031804513,Census Tract 8045.13; Cook County; Illinois,17,31,804513,3747,123385,1448,22,3747,756,532,0.1419802508673605,0.0151933701657458,0.2017614091273018,27.75,Very Low
2024,17031804514,Census Tract 8045.14; Cook County; Illinois,17,31,804514,5353,115995,1683,155,5353,1565,1116,0.2084812254810386,0.0920974450386215,0.2923594246217074,58.73,High
2024,17031804603,Census Tract 8046.03; Cook County; Illinois,17,31,804603,6258,102414,2836,103,6154,1317,766,0.1224033237456056,0.0363187588152327,0.2140071498212544,33.48,Very Low
2024,17031804606,Census Tract 8046.06; Cook County; Illinois,17,31,804606,7047,128958,2443,208,6862,1719,1523,0.2161203348942812,0.0851412198117069,0.250510055377441,53.36,High
2024,17031804607,Census Tract 8046.07; Cook County; Illinois,17,31,804607,6774,118025,2444,284,6774,1618,1548,0.2285208148804251,0.11620294599018,0.2388544434602893,56.42,High
2024,17031804608,Census Tract 8046.08; Cook County; Illinois,17,31,804608,3756,118281,1561,30,3756,899,541,0.1440362087326943,0.0192184497117232,0.2393503727369542,35.33,Very Low
2024,17031804609,Census Tract 8046.09; Cook County; Illinois,17,31,804609,5697,110392,2465,27,5697,1314,995,0.1746533263120941,0.0109533468559837,0.2306477093206951,38.98,Low
2024,17031804610,Census Tract 8046.10; Cook County; Illinois,17,31,804610,2771,71750,1274,46,2771,502,593,0.2140021652832912,0.0361067503924646,0.1811620353662937,47.99,Moderate
2024,17031804611,Census Tract 8046.11; Cook County; Illinois,17,31,804611,4201,79202,1871,45,4201,739,994,0.2366103308736015,0.0240513094601817,0.1759104975005951,45.1,Moderate
2024,17031804701,Census Tract 8047.01; Cook County; Illinois,17,31,804701,6360,72232,2395,307,6163,1515,880,0.1383647798742138,0.1281837160751565,0.2458218400129806,57.2,High
2024,17031804705,Census Tract 8047.05; Cook County; Illinois,17,31,804705,4316,80702,1718,13,4316,1080,661,0.1531510658016682,0.0075669383003492,0.2502316960148285,44.33,Low
2024,17031804706,Census Tract 8047.06; Cook County; Illinois,17,31,804706,2206,125956,713,38,2206,556,408,0.184950135992747,0.0532959326788218,0.2520398912058023,46.98,Moderate
2024,17031804709,Census Tract 8047.09; Cook County; Illinois,17,31,804709,7952,100710,3066,546,7782,1702,1423,0.1789486921529175,0.1780821917808219,0.2187098432279619,54.65,High
2024,17031804710,Census Tract 8047.10; Cook County; Illinois,17,31,804710,3742,109375,1430,93,3742,875,720,0.1924104756814537,0.065034965034965,0.2338321753073222,49.5,Moderate
2024,17031804711,Census Tract 8047.11; Cook County; Illinois,17,31,804711,7595,85376,2605,78,7595,2377,816,0.1074391046741277,0.0299424184261036,0.3129690585911784,45.86,Moderate
2024,17031804712,Census Tract 8047.12; Cook County; Illinois,17,31,804712,5441,103750,1877,29,5441,1708,871,0.1600808674875942,0.0154501864677677,0.3139128836610917,46.96,Moderate
2024,17031804713,Census Tract 8047.13; Cook County; Illinois,17,31,804713,4508,75625,2151,36,4508,722,358,0.0794143744454303,0.0167364016736401,0.1601597160603372,25.32,Very Low
2024,17031804714,Census Tract 8047.14; Cook County; Illinois,17,31,804714,3427,102210,1361,99,3427,736,704,0.2054274875984826,0.0727406318883174,0.2147651006711409,49.72,Moderate
2024,17031804715,Census Tract 8047.15; Cook County; Illinois,17,31,804715,4027,73864,1196,114,4027,1103,441,0.10951080208592,0.0953177257525083,0.2739011671219269,54.31,High
2024,17031804716,Census Tract 8047.16; Cook County; Illinois,17,31,804716,4511,106713,1541,92,4511,1042,752,0.1667036133894923,0.0597014925373134,0.2309909111061849,45.16,Moderate
2024,17031804803,Census Tract 8048.03; Cook County; Illinois,17,31,804803,5142,104844,1846,100,5142,1315,590,0.1147413457798521,0.0541711809317443,0.2557370672889926,40.78,Low
2024,17031804804,Census Tract 8048.04; Cook County; Illinois,17,31,804804,6099,83083,2575,218,6099,1294,1249,0.204787670109854,0.0846601941747572,0.2121659288407935,54.62,High
2024,17031804805,Census Tract 8048.05; Cook County; Illinois,17,31,804805,7198,112460,2526,53,7198,1615,1468,0.2039455404278966,0.0209817893903404,0.2243678799666574,42.11,Low
2024,17031804806,Census Tract 8048.06; Cook County; Illinois,17,31,804806,3284,93533,1061,47,3284,973,426,0.1297198538367844,0.0442978322337417,0.2962850182704019,47.44,Moderate
2024,17031804807,Census Tract 8048.07; Cook County; Illinois,17,31,804807,5470,107517,1889,97,5470,1437,911,0.16654478976234,0.0513499205929063,0.2627056672760512,48.12,Moderate
2024,17031804808,Census Tract 8048.08; Cook County; Illinois,17,31,804808,2669,147500,912,0,2669,602,597,0.2236792806294492,0.0,0.2255526414387411,37.86,Low
2024,17031804809,Census Tract 8048.09; Cook County; Illinois,17,31,804809,4629,118194,1611,0,4629,1252,862,0.1862173255562756,0.0,0.2704687837545906,43.3,Low
2024,17031804810,Census Tract 8048.10; Cook County; Illinois,17,31,804810,6681,97788,2784,128,6514,1294,1377,0.2061068702290076,0.0459770114942528,0.1986490635554191,44.56,Low
2024,17031804901,Census Tract 8049.01; Cook County; Illinois,17,31,804901,6314,115909,2664,205,6314,1653,1153,0.1826100728539753,0.0769519519519519,0.2617991764333228,52.0,Moderate
2024,17031804902,Census Tract 8049.02; Cook County; Illinois,17,31,804902,5949,131714,2129,53,5949,1407,1392,0.2339889056984367,0.0248943165805542,0.2365103378719112,45.01,Low
2024,17031805001,Census Tract 8050.01; Cook County; Illinois,17,31,805001,4807,142609,1838,36,4807,1122,1086,0.2259205325566881,0.0195865070729053,0.2334096109839817,42.56,Low
2024,17031805002,Census Tract 8050.02; Cook County; Illinois,17,31,805002,7452,75246,2931,323,7452,1519,1103,0.1480139559849704,0.110201296485841,0.2038378958668813,50.03,Moderate
2024,17031805105,Census Tract 8051.05; Cook County; Illinois,17,31,805105,7216,84474,3088,251,7216,1483,976,0.1352549889135255,0.0812823834196891,0.2055155210643015,43.46,Low
2024,17031805106,Census Tract 8051.06; Cook County; Illinois,17,31,805106,3047,89009,1307,81,2981,553,801,0.2628815228093206,0.061973986228003,0.1855082187185508,50.07,Moderate
2024,17031805107,Census Tract 8051.07; Cook County; Illinois,17,31,805107,6006,76313,3047,193,6006,806,449,0.0747585747585747,0.063340991138825,0.1341991341991342,29.11,Very Low
2024,17031805108,Census Tract 8051.08; Cook County; Illinois,17,31,805108,6270,79481,2496,91,6270,1301,572,0.0912280701754386,0.0364583333333333,0.2074960127591706,34.24,Very Low
2024,17031805109,Census Tract 8051.09; Cook County; Illinois,17,31,805109,4588,101585,1738,112,4563,1305,939,0.2046643417611159,0.0644418872266973,0.2859960552268245,58.22,High
2024,17031805110,Census Tract 8051.10; Cook County; Illinois,17,31,805110,4280,107253,1969,84,4193,693,1164,0.2719626168224299,0.0426612493651599,0.1652754590984975,41.74,Low
2024,17031805111,Census Tract 8051.11; Cook County; Illinois,17,31,805111,7966,55449,3092,386,7947,1954,869,0.1090886266633191,0.1248382923673997,0.2458789480307034,57.58,High
2024,17031805112,Census Tract 8051.12; Cook County; Illinois,17,31,805112,3223,104188,1109,106,3223,619,815,0.2528699968973006,0.0955816050495942,0.1920570896680111,50.64,Moderate
2024,17031805201,Census Tract 8052.01; Cook County; Illinois,17,31,805201,3980,125321,1273,31,3661,719,1105,0.2776381909547739,0.0243519245875883,0.1963944277519803,40.7,Low
2024,17031805202,Census Tract 8052.02; Cook County; Illinois,17,31,805202,3884,101953,1583,19,3790,805,810,0.2085478887744593,0.0120025268477574,0.2124010554089709,41.61,Low
2024,17031805301,Census Tract 8053.01; Cook County; Illinois,17,31,805301,3135,137614,1081,80,3135,676,785,0.2503987240829346,0.0740055504162812,0.2156299840510366,48.29,Moderate
2024,17031805302,Census Tract 8053.02; Cook County; Illinois,17,31,805302,3844,112352,1365,0,3844,834,820,0.2133194588969823,0.0,0.2169614984391259,39.39,Low
2024,17031805401,Census Tract 8054.01; Cook County; Illinois,17,31,805401,4330,133616,1615,96,4330,800,916,0.2115473441108545,0.0594427244582043,0.184757505773672,39.23,Low
2024,17031805402,Census Tract 8054.02; Cook County; Illinois,17,31,805402,4906,99184,1722,188,4906,1062,1219,0.248471259682022,0.1091753774680604,0.2164696290256828,56.75,High
2024,17031805501,Census Tract 8055.01; Cook County; Illinois,17,31,805501,3661,115733,1561,107,3495,708,1000,0.2731494127287626,0.0685458039718129,0.2025751072961373,48.98,Moderate
2024,17031805502,Census Tract 8055.02; Cook County; Illinois,17,31,805502,4242,162358,1703,98,4236,1114,877,0.2067421027817067,0.0575455079271873,0.2629839471199244,48.48,Moderate
2024,17031805600,Census Tract 8056; Cook County; Illinois,17,31,805600,4655,190714,1618,44,4655,1416,700,0.150375939849624,0.0271940667490729,0.3041890440386681,39.11,Low
2024,17031805701,Census Tract 8057.01; Cook County; Illinois,17,31,805701,5291,215891,2012,42,5291,1694,876,0.1655641655641655,0.0208747514910536,0.3201663201663202,41.14,Low
2024,17031805702,Census Tract 8057.02; Cook County; Illinois,17,31,805702,2049,135417,760,10,2049,503,319,0.15568570034163,0.0131578947368421,0.2454856027330405,35.43,Very Low
2024,17031805801,Census Tract 8058.01; Cook County; Illinois,17,31,805801,2301,115341,1015,59,2301,451,712,0.3094306823120382,0.0581280788177339,0.1960017383746197,47.12,Moderate
2024,17031805802,Census Tract 8058.02; Cook County; Illinois,17,31,805802,5093,119592,1875,51,5088,1449,827,0.1623797368937757,0.0272,0.2847877358490566,44.41,Low
2024,17031805901,Census Tract 8059.01; Cook County; Illinois,17,31,805901,4205,93167,1995,328,4090,640,1288,0.3063020214030915,0.1644110275689223,0.1564792176039119,54.76,High
2024,17031805902,Census Tract 8059.02; Cook County; Illinois,17,31,805902,6616,139531,2134,53,6283,1176,1396,0.2110036275695284,0.0248359887535145,0.1871717332484481,34.41,Very Low
2024,17031806001,Census Tract 8060.01; Cook County; Illinois,17,31,806001,5616,66165,2520,315,5616,1009,1001,0.1782407407407407,0.125,0.1796652421652421,54.03,High
2024,17031806002,Census Tract 8060.02; Cook County; Illinois,17,31,806002,7800,64450,2633,218,7489,2249,1265,0.1621794871794872,0.0827952905431067,0.3003071171050874,64.53,Very High
2024,17031806004,Census Tract 8060.04; Cook County; Illinois,17,31,806004,8508,64681,3211,588,8297,1318,1545,0.1815937940761636,0.1831205232014948,0.1588525973243341,56.14,High
2024,17031806005,Census Tract 8060.05; Cook County; Illinois,17,31,806005,2436,-666666666,981,43,2436,452,470,0.1929392446633825,0.0438328236493374,0.1855500821018062,56.31,High
2024,17031806006,Census Tract 8060.06; Cook County; Illinois,17,31,806006,4211,61658,1675,251,4211,639,1420,0.3372120636428402,0.1498507462686567,0.1517454286392781,62.83,High
2024,17031806102,Census Tract 8061.02; Cook County; Illinois,17,31,806102,4183,103212,1675,72,4074,877,827,0.1977049964140569,0.0429850746268656,0.2152675503190967,45.13,Moderate
2024,17031806103,Census Tract 8061.03; Cook County; Illinois,17,31,806103,5313,111450,1941,28,5313,941,1288,0.2424242424242424,0.0144255538382277,0.1771127423301336,36.96,Very Low
2024,17031806104,Census Tract 8061.04; Cook County; Illinois,17,31,806104,5085,49435,1911,222,4875,1468,708,0.1392330383480826,0.1161695447409733,0.3011282051282051,67.19,Very High
2024,17031806201,Census Tract 8062.01; Cook County; Illinois,17,31,806201,4425,70343,2265,199,4425,683,748,0.1690395480225988,0.0878587196467991,0.1543502824858757,46.69,Moderate
2024,17031806202,Census Tract 8062.02; Cook County; Illinois,17,31,806202,5251,77544,2547,205,5251,1110,1208,0.2300514187773757,0.0804868472712995,0.2113883069891449,57.88,High
2024,17031806300,Census Tract 8063; Cook County; Illinois,17,31,806300,4120,96415,1644,56,4120,856,766,0.1859223300970874,0.0340632603406326,0.2077669902912621,42.75,Low
2024,17031806400,Census Tract 8064; Cook County; Illinois,17,31,806400,2408,126250,784,27,2408,706,413,0.1715116279069767,0.034438775510204,0.2931893687707641,46.58,Moderate
2024,17031806501,Census Tract 8065.01; Cook County; Illinois,17,31,806501,2581,89881,744,23,2581,791,244,0.0945370011623401,0.0309139784946236,0.3064703603254552,42.7,Low
2024,17031806502,Census Tract 8065.02; Cook County; Illinois,17,31,806502,3855,87449,1405,16,3855,741,644,0.1670557717250324,0.0113879003558718,0.1922178988326848,36.22,Very Low
2024,17031806600,Census Tract 8066; Cook County; Illinois,17,31,806600,3089,122801,1157,67,3089,521,558,0.1806409841372612,0.0579083837510803,0.1686629977338944,34.91,Very Low
2024,17031806700,Census Tract 8067; Cook County; Illinois,17,31,806700,4362,124803,1625,22,4362,1165,1025,0.2349839523154516,0.0135384615384615,0.2670793214121962,48.31,Moderate
2024,17031806801,Census Tract 8068.01; Cook County; Illinois,17,31,806801,4163,78280,1652,101,3784,807,1095,0.2630314676915686,0.061138014527845,0.2132663847780126,57.7,High
2024,17031806802,Census Tract 8068.02; Cook County; Illinois,17,31,806802,3387,121202,1145,77,3387,902,764,0.2255683495718925,0.0672489082969432,0.2663123708296427,55.35,High
2024,17031806900,Census Tract 8069; Cook County; Illinois,17,31,806900,5269,79674,2350,139,5269,811,1302,0.2471057126589485,0.0591489361702127,0.1539191497437844,48.32,Moderate
2024,17031807000,Census Tract 8070; Cook County; Illinois,17,31,807000,5029,49007,2101,189,4854,773,1035,0.2058063233247166,0.0899571632555925,0.1592501030078286,56.8,High
2024,17031807100,Census Tract 8071; Cook County; Illinois,17,31,807100,3865,166853,1263,50,3865,1238,798,0.2064683053040103,0.0395882818685669,0.3203104786545925,50.04,Moderate
2024,17031807200,Census Tract 8072; Cook County; Illinois,17,31,807200,5697,130783,1887,106,5697,1417,1198,0.2102861154993856,0.0561738208797032,0.2487274003861681,49.25,Moderate
2024,17031807300,Census Tract 8073; Cook County; Illinois,17,31,807300,8388,85777,3166,437,8388,1873,1520,0.1812112541726275,0.1380290587492103,0.2232951835956128,56.82,High
2024,17031807400,Census Tract 8074; Cook County; Illinois,17,31,807400,6582,88558,2313,221,6582,1864,1265,0.1921908234579155,0.0955469087764807,0.2831965967790945,62.32,High
2024,17031807500,Census Tract 8075; Cook County; Illinois,17,31,807500,3280,151490,1082,50,3280,543,751,0.2289634146341463,0.0462107208872458,0.1655487804878049,35.56,Very Low
2024,17031807600,Census Tract 8076; Cook County; Illinois,17,31,807600,6531,116004,2202,66,6515,1113,1510,0.2312050222018067,0.0299727520435967,0.1708365310821182,37.27,Very Low
2024,17031807700,Census Tract 8077; Cook County; Illinois,17,31,807700,6320,60671,2337,194,6316,1572,884,0.1398734177215189,0.0830124090714591,0.2488917036098796,57.56,High
2024,17031807800,Census Tract 8078; Cook County; Illinois,17,31,807800,2729,147679,871,25,2704,616,539,0.197508244778307,0.0287026406429391,0.2278106508875739,39.71,Low
2024,17031807900,Census Tract 8079; Cook County; Illinois,17,31,807900,3997,109866,1326,43,3986,985,991,0.2479359519639729,0.0324283559577677,0.2471149021575514,51.42,Moderate
2024,17031808001,Census Tract 8080.01; Cook County; Illinois,17,31,808001,3671,109250,1408,19,3671,664,928,0.2527921547262326,0.0134943181818181,0.1808771451920457,38.44,Low
2024,17031808002,Census Tract 8080.02; Cook County; Illinois,17,31,808002,5444,109519,1887,272,5279,1422,1739,0.3194342395297575,0.1441441441441441,0.2693691987118772,66.45,Very High
2024,17031808100,Census Tract 8081; Cook County; Illinois,17,31,808100,3786,48253,1851,208,3160,334,2028,0.5356576862123613,0.1123716909778498,0.1056962025316455,61.55,High
2024,17031808200,Census Tract 8082; Cook County; Illinois,17,31,808200,5582,83885,1841,152,5582,1465,1008,0.180580437119312,0.0825638240086909,0.2624507345037621,59.08,High
2024,17031808301,Census Tract 8083.01; Cook County; Illinois,17,31,808301,6255,85556,2722,267,6104,1191,1838,0.2938449240607514,0.0980896399706098,0.1951179554390563,56.82,High
2024,17031808302,Census Tract 8083.02; Cook County; Illinois,17,31,808302,4196,78502,1715,104,4168,846,1201,0.2862249761677788,0.0606413994169096,0.2029750479846449,56.61,High
2024,17031808400,Census Tract 8084; Cook County; Illinois,17,31,808400,4335,120761,1604,84,4335,936,960,0.2214532871972318,0.0523690773067331,0.215916955017301,45.43,Moderate
2024,17031808500,Census Tract 8085; Cook County; Illinois,17,31,808500,4326,150406,1453,88,4326,1110,763,0.1763754045307443,0.0605643496214728,0.2565880721220527,45.6,Moderate
2024,17031808600,Census Tract 8086; Cook County; Illinois,17,31,808600,2453,164063,942,26,2453,572,513,0.2091316754993885,0.0276008492569002,0.2331838565022421,40.72,Low
2024,17031808702,Census Tract 8087.02; Cook County; Illinois,17,31,808702,5671,62355,455,122,5671,106,155,0.0273320402045494,0.2681318681318681,0.0186915887850467,38.46,Low
2024,17031808800,Census Tract 8088; Cook County; Illinois,17,31,808800,3990,169625,1627,150,3974,730,802,0.2010025062656641,0.0921942224953902,0.1836940110719677,38.88,Low
2024,17031808900,Census Tract 8089; Cook County; Illinois,17,31,808900,4215,193864,1794,113,4194,1028,1173,0.2782918149466192,0.0629877369007803,0.2451120648545541,50.09,Moderate
2024,17031809000,Census Tract 8090; Cook County; Illinois,17,31,809000,4057,194375,1643,202,3704,891,1459,0.3596253389203845,0.1229458307973219,0.2405507559395248,55.78,High
2024,17031809100,Census Tract 8091; Cook County; Illinois,17,31,809100,3589,114211,1580,162,3518,780,852,0.2373920312064641,0.1025316455696202,0.221716884593519,53.59,High
2024,17031809200,Census Tract 8092; Cook County; Illinois,17,31,809200,4579,53579,1675,308,4575,1503,482,0.1052631578947368,0.1838805970149253,0.3285245901639344,67.13,Very High
2024,17031809300,Census Tract 8093; Cook County; Illinois,17,31,809300,4523,46458,2063,874,4396,480,710,0.1569754587663055,0.4236548715462918,0.1091901728844404,60.04,High
2024,17031809401,Census Tract 8094.01; Cook County; Illinois,17,31,809401,3285,97838,1686,550,3097,399,1149,0.3497716894977169,0.3262158956109134,0.1288343558282208,57.96,High
2024,17031809402,Census Tract 8094.02; Cook County; Illinois,17,31,809402,2915,45208,1536,538,2915,84,579,0.1986277873070326,0.3502604166666667,0.0288164665523156,62.53,High
2024,17031809500,Census Tract 8095; Cook County; Illinois,17,31,809500,4238,70074,2280,492,4154,498,921,0.2173194903256253,0.2157894736842105,0.1198844487241213,57.49,High
2024,17031809600,Census Tract 8096; Cook County; Illinois,17,31,809600,2937,80461,1339,50,2937,565,667,0.2271024855294518,0.0373412994772218,0.1923731699012598,48.25,Moderate
2024,17031809700,Census Tract 8097; Cook County; Illinois,17,31,809700,3519,140714,1262,84,3519,845,544,0.1545893719806763,0.0665610142630744,0.2401250355214549,41.25,Low
2024,17031809800,Census Tract 8098; Cook County; Illinois,17,31,809800,2622,80995,1045,328,2338,549,360,0.137299771167048,0.3138755980861244,0.2348160821214713,59.71,High
2024,17031809900,Census Tract 8099; Cook County; Illinois,17,31,809900,2757,115151,1321,256,2754,499,517,0.1875226695683714,0.1937925813777441,0.1811909949164851,47.61,Moderate
2024,17031810000,Census Tract 8100; Cook County; Illinois,17,31,810000,5104,111237,2820,419,5094,762,822,0.1610501567398119,0.1485815602836879,0.149587750294464,39.22,Low
2024,17031810100,Census Tract 8101; Cook County; Illinois,17,31,810100,4381,94337,2036,214,4354,835,447,0.1020314996576124,0.1051080550098231,0.1917776757005052,36.21,Very Low
2024,17031810200,Census Tract 8102; Cook County; Illinois,17,31,810200,6470,78897,2793,398,6470,1356,1093,0.1689335394126739,0.1424991049051199,0.2095826893353941,54.86,High
